0.29	-6.74	28.792
0.27	-6.89	27.293
0.26	-6.84	28.149
0.25	-6.79	28.488
0.28	-6.86	28.648
0.27	-6.81	28.434
0.25	-6.74	0.000
0.25	-6.74	0.000
0.25	-6.74	0.000
0.27	-6.71	0.000
0.26	-6.84	28.149
0.25	-6.79	28.488
0.24	-6.74	0.000
0.27	-6.81	28.434
0.26	-6.76	0.000
0.25	-6.71	0.000
0.25	-6.68	0.000
0.24	-6.68	0.000
0.24	-6.68	0.000
0.26	-6.66	0.000
0.25	-6.66	0.000
0.24	-6.68	0.000
0.25	-6.66	0.000
0.24	-6.62	0.000
0.24	-6.62	0.000
0.23	-6.62	0.000
0.25	-6.60	0.000
0.25	-6.60	0.000
0.24	-6.56	0.000
0.23	-6.56	0.000
0.23	-6.56	0.000
0.25	-6.54	0.000
0.24	-6.54	0.000
0.26	-6.53	0.000
0.23	-6.50	0.000
0.23	-6.50	0.000
0.23	-6.50	0.000
0.25	-6.48	0.000
0.24	-6.48	0.000
0.24	-6.48	0.000
0.25	-6.47	0.000
0.34	-0.77	29.650
0.34	-0.77	29.650
0.33	-0.77	0.000
0.35	-7.02	29.677
0.35	-7.02	29.677
0.33	-6.85	28.243
0.30	-6.86	28.757
0.31	-6.83	28.723
0.33	-6.80	28.470
0.29	-6.81	28.625
0.30	-6.79	28.609
0.31	-6.76	28.769
0.29	-6.90	29.234
0.30	-6.87	28.823
0.27	-6.86	28.222
0.29	-6.83	28.655
0.27	-6.71	0.000
0.28	-6.69	0.000
0.26	-6.81	28.274
0.26	-6.76	0.000
0.25	-6.71	0.000
0.28	-6.79	28.752
0.26	-6.66	0.000
0.28	-6.64	0.000
0.25	-6.66	0.000
0.26	-6.60	0.000
0.27	-6.58	0.000
0.24	-6.60	0.000
0.24	-6.60	0.000
0.25	-6.58	0.000
0.25	-6.54	0.000
0.27	-6.53	0.000
0.24	-6.54	0.000
0.25	-6.53	0.000
0.27	-6.51	0.000
0.24	-6.54	0.000
0.25	-6.53	0.000
0.26	-6.51	0.000
0.25	-6.48	0.000
0.27	-6.46	0.000
0.26	-6.54	0.000
0.25	-6.48	0.000
0.25	-6.42	0.000
0.25	-6.42	0.000
0.24	-6.42	0.000
0.27	-6.53	0.000
0.27	-6.47	0.000
0.26	-6.41	0.000
0.24	-6.42	0.000
0.26	-6.41	0.000
0.24	-6.42	0.000
0.25	-6.41	0.000
0.27	-6.40	0.000
0.26	-6.48	0.000
0.26	-6.42	0.000
0.25	-6.36	0.000
0.25	-6.36	0.000
0.25	-6.36	0.000
0.27	-6.47	0.000
0.27	-6.41	0.000
0.27	-6.35	0.000
0.27	-6.35	0.000
0.26	-6.35	0.000
0.28	-6.35	0.000
0.28	-6.35	0.000
0.24	-6.36	0.000
0.26	-6.35	0.000
0.27	-6.35	0.000
0.36	-7.02	29.655
-5.91	-6.99	29.481
-5.87	-6.86	0.000
-5.89	-6.86	32.154
0.36	-6.91	28.475
-5.91	-6.89	28.701
-5.90	-6.86	32.398
0.35	-6.91	28.321
0.36	-6.89	28.351
-5.91	-6.86	28.586
-5.91	-6.86	28.586
0.36	-6.87	28.297
-5.91	-6.85	28.598
-5.88	-6.82	32.533
-5.89	-6.82	32.403
0.33	-6.87	28.243
0.34	-6.85	28.163
0.35	-6.82	28.264
-5.86	-6.86	0.000
-5.87	-6.82	0.000
-5.88	-6.78	0.000
-5.89	-6.78	0.000
0.34	-6.78	28.600
-5.91	-6.79	31.350
0.36	-6.79	28.749
0.36	-6.79	28.749
-5.90	-6.76	31.980
-5.91	-6.76	31.497
-5.86	-6.82	0.000
-5.87	-6.78	0.000
-5.88	-6.74	0.000
-5.89	-6.74	0.000
0.31	-6.79	28.690
0.32	-6.76	29.034
0.33	-6.74	0.000
-5.90	-6.83	31.731
-5.90	-6.79	31.638
-5.91	-6.74	31.767
0.36	-6.74	31.572
0.35	-6.74	31.596
-5.88	-6.80	0.000
-5.89	-6.76	0.000
-5.90	-6.72	0.000
-5.91	-6.72	0.000
-5.87	-6.78	0.000
-5.87	-6.74	0.000
-5.88	-6.69	0.000
-5.89	-6.69	0.000
0.29	-6.74	28.792
0.31	-6.72	29.108
0.36	-6.69	0.000
0.35	-6.69	0.000
0.35	-6.69	0.000
-5.91	-6.67	0.000
0.36	-6.67	0.000
-5.89	-6.65	0.000
-5.90	-6.65	0.000
0.29	-6.69	0.000
0.30	-6.67	0.000
-5.91	-6.74	31.767
-5.91	-6.69	0.000
0.36	-6.64	0.000
0.35	-6.64	0.000
0.35	-6.64	0.000
-5.89	-6.72	0.000
-5.90	-6.67	0.000
-5.90	-6.62	0.000
0.36	-6.62	0.000
-5.87	-6.69	0.000
-5.88	-6.65	0.000
-5.89	-6.60	0.000
0.28	-6.64	0.000
0.30	-6.62	0.000
0.35	-6.58	0.000
0.34	-6.58	0.000
-5.91	-6.57	0.000
0.36	-6.57	0.000
0.27	-6.53	0.000
0.27	-6.53	0.000
0.26	-6.53	0.000
0.27	-6.45	0.000
0.27	-6.45	0.000
0.26	-6.45	0.000
0.27	-6.37	0.000
0.26	-6.37	0.000
0.26	-6.37	0.000
0.29	-6.51	0.000
0.29	-6.51	0.000
0.28	-6.51	0.000
0.29	-6.44	0.000
0.29	-6.37	0.000
0.28	-6.37	0.000
0.31	-6.50	0.000
0.31	-6.50	0.000
0.31	-6.43	0.000
0.30	-6.36	0.000
0.26	-6.53	0.000
0.25	-6.45	0.000
0.25	-6.37	0.000
0.28	-6.51	0.000
0.27	-6.44	0.000
0.27	-6.37	0.000
0.30	-6.50	0.000
0.29	-6.43	0.000
0.29	-6.36	0.000
0.26	-6.30	0.000
0.26	-6.30	0.000
0.25	-6.30	0.000
0.28	-6.29	0.000
0.28	-6.29	0.000
0.27	-6.29	0.000
0.30	-6.29	0.000
0.29	-6.29	0.000
0.29	-6.29	0.000
0.29	-6.58	0.000
0.29	-6.58	0.000
0.28	-6.58	0.000
0.31	-6.56	0.000
0.31	-6.56	0.000
0.30	-6.56	0.000
0.33	-6.54	0.000
0.32	-6.54	0.000
0.33	-6.48	0.000
0.31	-6.48	0.000
0.31	-6.42	0.000
0.33	-6.48	0.000
0.33	-6.36	0.000
0.32	-6.36	0.000
0.31	-6.36	0.000
0.30	-6.44	0.000
0.29	-6.37	0.000
0.29	-6.29	0.000
0.29	-6.29	0.000
0.32	-6.43	0.000
0.31	-6.36	0.000
0.31	-6.29	0.000
0.31	-6.29	0.000
0.34	-6.42	0.000
0.33	-6.36	0.000
0.33	-6.29	0.000
0.33	-6.29	0.000
0.32	-6.29	0.000
0.31	-6.29	0.000
0.32	-6.62	0.000
0.31	-6.62	0.000
0.31	-6.62	0.000
0.34	-6.60	0.000
0.33	-6.60	0.000
0.32	-6.60	0.000
0.35	-6.53	0.000
0.34	-6.53	0.000
0.32	-6.50	0.000
0.34	-6.48	0.000
0.36	-6.47	0.000
0.35	-6.47	0.000
0.36	-6.41	0.000
0.35	-6.41	0.000
0.35	-6.35	0.000
0.35	-6.35	0.000
0.34	-6.35	0.000
0.33	-6.35	0.000
0.33	-6.35	0.000
0.31	-6.29	0.000
0.34	-6.29	0.000
0.33	-6.29	0.000
0.33	-6.29	0.000
0.34	-6.66	0.000
0.34	-6.66	0.000
0.33	-6.66	0.000
0.34	-6.54	0.000
0.36	-6.53	0.000
-5.91	-6.51	0.000
-5.91	-6.40	0.000
0.36	-6.40	0.000
0.31	-6.54	0.000
0.31	-6.48	0.000
0.30	-6.42	0.000
0.33	-6.53	0.000
0.33	-6.47	0.000
0.32	-6.41	0.000
0.35	-6.51	0.000
0.34	-6.46	0.000
-5.91	-6.35	0.000
0.36	-6.35	0.000
0.35	-6.35	0.000
0.34	-6.35	0.000
0.30	-6.36	0.000
0.32	-6.35	0.000
0.34	-6.35	0.000
0.28	-6.58	0.000
0.29	-6.64	0.000
0.28	-6.58	0.000
0.28	-6.53	0.000
0.30	-6.62	0.000
0.30	-6.57	0.000
0.32	-6.60	0.000
0.36	-6.58	0.000
-5.90	-6.57	0.000
0.33	-6.58	0.000
0.35	-6.57	0.000
-5.91	-6.55	0.000
0.36	-6.50	0.000
0.29	-6.58	0.000
0.28	-6.53	0.000
0.28	-6.47	0.000
0.30	-6.57	0.000
0.30	-6.51	0.000
0.32	-6.55	0.000
0.25	-6.47	0.000
0.26	-6.46	0.000
0.28	-6.45	0.000
0.36	-6.53	0.000
-5.90	-6.51	0.000
-5.90	-6.46	0.000
-5.91	-6.40	0.000
-5.88	-6.50	0.000
-5.88	-6.45	0.000
-5.89	-6.40	0.000
-5.89	-6.40	0.000
-5.90	-6.40	0.000
-5.91	-6.40	0.000
0.29	-6.53	0.000
0.28	-6.47	0.000
0.28	-6.41	0.000
0.28	-6.41	0.000
0.30	-6.51	0.000
0.30	-6.46	0.000
0.32	-6.50	0.000
0.28	-6.40	0.000
-5.90	-6.34	0.000
-5.91	-6.34	0.000
0.36	-6.34	0.000
0.36	-6.34	0.000
0.32	-6.47	0.000
0.32	-6.41	0.000
0.31	-6.35	0.000
0.34	-6.46	0.000
0.33	-6.40	0.000
0.33	-6.35	0.000
0.35	-6.45	0.000
0.35	-6.40	0.000
0.35	-6.34	0.000
0.29	-6.47	0.000
0.29	-6.41	0.000
0.28	-6.35	0.000
0.28	-6.35	0.000
0.27	-6.35	0.000
0.30	-6.46	0.000
0.30	-6.40	0.000
0.32	-6.45	0.000
0.29	-6.34	0.000
0.29	-6.34	0.000
0.25	-6.35	0.000
0.27	-6.35	0.000
0.28	-6.34	0.000
0.25	-6.35	0.000
0.26	-6.35	0.000
0.28	-6.34	0.000
0.29	-6.41	0.000
0.29	-6.35	0.000
0.29	-6.29	0.000
0.28	-6.29	0.000
0.28	-6.29	0.000
0.31	-6.40	0.000
0.30	-6.35	0.000
0.30	-6.29	0.000
0.30	-6.29	0.000
0.29	-6.29	0.000
0.32	-6.40	0.000
0.32	-6.29	0.000
0.31	-6.29	0.000
0.31	-6.29	0.000
0.27	-6.29	0.000
0.29	-6.29	0.000
0.27	-6.29	0.000
0.28	-6.29	0.000
0.27	-6.29	0.000
0.28	-6.29	0.000
0.30	-6.29	0.000
-5.87	-0.80	0.000
-5.88	-0.77	0.000
-5.85	-0.77	0.000
-5.84	-7.03	0.000
-5.82	-7.00	0.000
-5.89	-0.77	0.000
-5.90	-7.02	0.000
-5.83	-6.97	0.000
-5.84	-6.94	0.000
-5.85	-6.91	0.000
-5.85	-6.87	0.000
-5.86	-6.84	0.000
0.36	-6.89	28.351
-5.90	-6.86	32.398
-5.85	-6.87	0.000
-5.86	-6.84	0.000
-5.86	-6.80	0.000
-5.91	-6.85	28.598
-5.90	-6.82	31.661
0.34	-6.85	28.163
0.36	-6.82	28.402
-5.91	-6.80	31.338
-5.90	-6.78	31.687
-5.87	-6.76	0.000
0.33	-6.80	28.470
0.34	-6.78	28.600
0.36	-6.76	31.375
-5.90	-6.74	0.000
-5.86	-6.80	0.000
-5.87	-6.76	0.000
0.36	-6.72	0.000
-5.90	-6.69	0.000
-5.86	-6.76	0.000
-5.87	-6.72	0.000
-5.87	-6.68	0.000
0.31	-6.72	29.108
0.33	-6.69	0.000
-5.86	-6.72	0.000
-5.86	-6.68	0.000
-5.87	-6.63	0.000
0.31	-6.67	0.000
0.32	-6.65	0.000
0.36	-6.62	0.000
-5.91	-6.60	0.000
-5.88	-6.59	0.000
-5.86	-6.63	0.000
-5.87	-6.59	0.000
-5.89	-6.62	0.000
-5.90	-6.62	0.000
-5.89	-6.57	0.000
-5.87	-6.60	0.000
-5.88	-6.60	0.000
-5.88	-6.55	0.000
-5.85	-6.59	0.000
-5.86	-6.59	0.000
-5.86	-6.54	0.000
-5.87	-6.54	0.000
-5.86	-6.49	0.000
0.31	-6.62	0.000
0.32	-6.60	0.000
-5.87	-6.44	0.000
-5.87	-6.44	0.000
0.31	-6.57	0.000
0.32	-6.55	0.000
-5.87	-6.39	0.000
-5.88	-6.39	0.000
-5.88	-6.39	0.000
-5.89	-6.39	0.000
0.34	-6.51	0.000
0.36	-6.50	0.000
0.31	-6.51	0.000
0.32	-6.50	0.000
-5.89	-6.34	0.000
-5.90	-6.34	0.000
-5.91	-6.34	0.000
-5.91	-6.34	0.000
0.31	-6.46	0.000
0.32	-6.45	0.000
0.31	-6.40	0.000
0.31	-6.35	0.000
0.31	-6.29	0.000
0.33	-6.40	0.000
0.33	-6.34	0.000
0.33	-6.29	0.000
0.34	-6.34	0.000
0.34	-6.29	0.000
0.34	-6.29	0.000
0.28	-6.29	0.000
0.29	-6.29	0.000
0.31	-6.29	0.000
0.29	-6.23	0.000
0.29	-6.23	0.000
0.29	-6.23	0.000
0.31	-6.24	0.000
0.31	-6.24	0.000
0.30	-6.24	0.000
0.33	-6.24	0.000
0.32	-6.24	0.000
0.28	-6.23	0.000
0.30	-6.24	0.000
0.31	-6.24	0.000
-5.82	-0.80	0.000
-5.81	-0.77	0.000
-5.80	-7.03	0.000
-5.82	-0.77	0.000
-5.81	-7.03	0.000
-5.80	-7.00	0.000
-5.83	-7.03	0.000
-5.82	-7.00	0.000
-5.80	-6.97	0.000
-5.81	-6.95	0.000
-5.82	-6.91	0.000
-5.83	-6.88	0.000
-5.84	-6.85	0.000
-5.85	-6.81	0.000
-5.86	-6.78	0.000
-5.90	-6.82	31.661
-5.89	-6.80	0.000
-5.91	-6.82	28.830
-5.90	-6.80	31.619
0.36	-6.82	28.402
-5.90	-6.80	31.619
-5.84	-6.81	0.000
-5.85	-6.78	0.000
-5.86	-6.74	0.000
-5.91	-6.78	31.378
-5.89	-6.76	0.000
-5.91	-6.78	31.378
-5.90	-6.76	31.980
0.36	-6.78	31.276
0.35	-6.78	28.655
-5.91	-6.76	31.497
0.36	-6.76	31.375
-5.91	-6.74	31.767
-5.89	-6.72	0.000
-5.91	-6.74	31.767
-5.90	-6.72	0.000
0.34	-6.74	31.900
0.34	-6.74	31.900
0.36	-6.72	0.000
0.35	-6.72	0.000
-5.84	-6.74	0.000
-5.85	-6.74	0.000
-5.85	-6.70	0.000
-5.86	-6.70	0.000
-5.86	-6.66	0.000
-5.87	-6.66	0.000
-5.91	-6.69	0.000
-5.89	-6.68	0.000
-5.91	-6.69	0.000
-5.90	-6.68	0.000
0.33	-6.69	0.000
0.34	-6.68	0.000
-5.91	-6.65	0.000
-5.89	-6.63	0.000
-5.86	-6.62	0.000
-5.91	-6.65	0.000
-5.90	-6.63	0.000
0.33	-6.65	0.000
0.34	-6.63	0.000
-5.85	-6.66	0.000
-5.85	-6.62	0.000
-5.86	-6.57	0.000
-5.91	-6.60	0.000
-5.90	-6.59	0.000
0.36	-6.55	0.000
-5.90	-6.54	0.000
0.33	-6.65	0.000
0.33	-6.60	0.000
0.34	-6.63	0.000
0.34	-6.59	0.000
-5.84	-6.57	0.000
-5.85	-6.57	0.000
-5.85	-6.53	0.000
-5.86	-6.53	0.000
0.33	-6.60	0.000
0.33	-6.55	0.000
0.35	-6.59	0.000
0.34	-6.54	0.000
-5.84	-6.53	0.000
-5.84	-6.48	0.000
-5.85	-6.43	0.000
-5.86	-6.43	0.000
0.35	-6.55	0.000
0.35	-6.50	0.000
0.35	-6.45	0.000
-5.91	-6.54	0.000
-5.91	-6.49	0.000
0.33	-6.55	0.000
0.33	-6.50	0.000
0.35	-6.54	0.000
0.34	-6.49	0.000
-5.86	-6.39	0.000
-5.87	-6.39	0.000
-5.87	-6.39	0.000
0.34	-6.40	0.000
0.36	-6.39	0.000
0.34	-6.50	0.000
0.34	-6.45	0.000
0.34	-6.40	0.000
0.36	-6.49	0.000
0.36	-6.44	0.000
0.33	-6.50	0.000
0.33	-6.45	0.000
0.35	-6.49	0.000
0.35	-6.44	0.000
-5.88	-6.34	0.000
-5.88	-6.34	0.000
-5.89	-6.34	0.000
-5.90	-6.34	0.000
0.34	-6.34	0.000
0.36	-6.34	0.000
-5.90	-6.34	0.000
0.34	-6.45	0.000
0.33	-6.40	0.000
0.34	-6.34	0.000
0.33	-6.34	0.000
0.35	-6.44	0.000
0.35	-6.34	0.000
0.35	-6.34	0.000
-5.91	-6.34	0.000
0.36	-6.34	0.000
0.36	-6.29	0.000
0.29	-6.29	0.000
0.30	-6.29	0.000
0.28	-6.29	0.000
0.30	-6.29	0.000
0.32	-6.24	0.000
0.32	-6.24	0.000
0.34	-6.24	0.000
0.33	-6.24	0.000
0.35	-6.24	0.000
0.29	-6.24	0.000
0.31	-6.24	0.000
0.31	-6.18	0.000
0.30	-6.18	0.000
0.30	-6.18	0.000
0.32	-6.19	0.000
0.32	-6.19	0.000
0.31	-6.19	0.000
-5.80	-0.80	0.000
-5.79	-0.77	0.000
-5.80	-0.77	0.000
-5.79	-7.03	0.000
-5.78	-7.01	0.000
-5.81	-7.03	0.000
-5.80	-7.00	0.000
-5.78	-6.98	0.000
-5.79	-6.95	0.000
-5.80	-6.92	0.000
-5.81	-6.89	0.000
-5.82	-6.86	0.000
-5.83	-6.86	0.000
-5.83	-6.83	0.000
-5.84	-6.79	0.000
-5.84	-6.76	0.000
-5.85	-6.76	0.000
-5.86	-6.76	0.000
-5.86	-6.76	0.000
-5.85	-6.72	0.000
-5.86	-6.72	0.000
-5.86	-6.72	0.000
-5.87	-6.72	0.000
-5.91	-6.76	31.497
-5.88	-6.72	0.000
-5.84	-6.76	0.000
-5.84	-6.72	0.000
-5.85	-6.68	0.000
-5.86	-6.68	0.000
-5.86	-6.68	0.000
-5.87	-6.68	0.000
-5.91	-6.72	0.000
-5.88	-6.68	0.000
-5.91	-6.72	0.000
-5.88	-6.68	0.000
0.36	-6.72	0.000
-5.84	-6.72	0.000
-5.84	-6.68	0.000
-5.85	-6.64	0.000
-5.86	-6.64	0.000
-5.86	-6.64	0.000
-5.87	-6.64	0.000
-5.91	-6.68	0.000
-5.88	-6.64	0.000
-5.91	-6.68	0.000
-5.88	-6.64	0.000
0.36	-6.68	0.000
-5.90	-6.66	0.000
-5.89	-6.64	0.000
0.36	-6.68	0.000
0.35	-6.68	0.000
-5.83	-6.68	0.000
-5.84	-6.64	0.000
-5.85	-6.60	0.000
-5.85	-6.60	0.000
-5.86	-6.60	0.000
-5.91	-6.63	0.000
-5.87	-6.60	0.000
-5.88	-6.60	0.000
-5.91	-6.63	0.000
-5.88	-6.60	0.000
0.36	-6.63	0.000
-5.89	-6.60	0.000
0.36	-6.63	0.000
0.35	-6.63	0.000
-5.85	-6.56	0.000
-5.86	-6.56	0.000
-5.87	-6.56	0.000
-5.90	-6.59	0.000
-5.87	-6.56	0.000
-5.91	-6.59	0.000
-5.88	-6.56	0.000
0.36	-6.59	0.000
-5.90	-6.57	0.000
0.36	-6.59	0.000
0.35	-6.59	0.000
-5.84	-6.60	0.000
-5.84	-6.56	0.000
-5.86	-6.52	0.000
-5.87	-6.52	0.000
-5.88	-6.52	0.000
0.36	-6.54	0.000
0.36	-6.54	0.000
0.35	-6.54	0.000
-5.84	-6.56	0.000
-5.84	-6.52	0.000
0.35	-6.49	0.000
-5.82	-6.52	0.000
-5.83	-6.52	0.000
-5.83	-6.47	0.000
-5.83	-6.43	0.000
-5.84	-6.43	0.000
-5.84	-6.38	0.000
-5.85	-6.38	0.000
-5.86	-6.34	0.000
-5.87	-6.34	0.000
-5.88	-6.34	0.000
-5.89	-6.34	0.000
-5.89	-6.34	0.000
0.35	-6.29	0.000
0.36	-6.29	0.000
-5.90	-6.29	0.000
0.34	-6.24	0.000
0.36	-6.24	0.000
-5.91	-6.24	0.000
0.30	-6.24	0.000
0.34	-6.19	0.000
0.33	-6.19	0.000
0.33	-6.19	0.000
0.35	-6.19	0.000
0.35	-6.19	0.000
0.34	-6.19	0.000
-5.91	-6.20	0.000
0.31	-6.19	0.000
0.30	-6.19	0.000
0.32	-6.19	0.000
0.33	-6.14	0.000
0.32	-6.14	0.000
0.32	-6.14	0.000
0.34	-6.15	0.000
0.34	-6.15	0.000
0.31	-6.14	0.000
0.33	-6.15	0.000
0.31	-6.14	0.000
0.32	-6.15	0.000
0.30	-6.14	0.000
0.32	-6.15	0.000
0.33	-6.09	0.000
